C:\Users\furso\Desktop\pp-lab2\dataset_3\4084.jpg,dataset_3\4084.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8694.jpg,dataset_3\8694.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0951.jpg,dataset_3\0951.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8551.jpg,dataset_3\8551.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4751.jpg,dataset_3\4751.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1449.jpg,dataset_3\1449.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2868.jpg,dataset_3\2868.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6818.jpg,dataset_3\6818.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7623.jpg,dataset_3\7623.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2412.jpg,dataset_3\2412.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1066.jpg,dataset_3\1066.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8908.jpg,dataset_3\8908.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3952.jpg,dataset_3\3952.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6820.jpg,dataset_3\6820.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1783.jpg,dataset_3\1783.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6274.jpg,dataset_3\6274.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1658.jpg,dataset_3\1658.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3072.jpg,dataset_3\3072.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7503.jpg,dataset_3\7503.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9616.jpg,dataset_3\9616.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2911.jpg,dataset_3\2911.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9719.jpg,dataset_3\9719.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3429.jpg,dataset_3\3429.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1367.jpg,dataset_3\1367.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3378.jpg,dataset_3\3378.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0844.jpg,dataset_3\0844.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6152.jpg,dataset_3\6152.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9157.jpg,dataset_3\9157.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2344.jpg,dataset_3\2344.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8111.jpg,dataset_3\8111.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7380.jpg,dataset_3\7380.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4512.jpg,dataset_3\4512.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0320.jpg,dataset_3\0320.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1609.jpg,dataset_3\1609.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9631.jpg,dataset_3\9631.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7346.jpg,dataset_3\7346.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9366.jpg,dataset_3\9366.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3996.jpg,dataset_3\3996.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9439.jpg,dataset_3\9439.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6757.jpg,dataset_3\6757.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5540.jpg,dataset_3\5540.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5433.jpg,dataset_3\5433.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6059.jpg,dataset_3\6059.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6950.jpg,dataset_3\6950.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0120.jpg,dataset_3\0120.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6660.jpg,dataset_3\6660.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2932.jpg,dataset_3\2932.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9040.jpg,dataset_3\9040.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2141.jpg,dataset_3\2141.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0250.jpg,dataset_3\0250.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7853.jpg,dataset_3\7853.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1991.jpg,dataset_3\1991.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5172.jpg,dataset_3\5172.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1983.jpg,dataset_3\1983.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7575.jpg,dataset_3\7575.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5008.jpg,dataset_3\5008.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5364.jpg,dataset_3\5364.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2057.jpg,dataset_3\2057.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8252.jpg,dataset_3\8252.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6297.jpg,dataset_3\6297.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6190.jpg,dataset_3\6190.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4462.jpg,dataset_3\4462.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0426.jpg,dataset_3\0426.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5879.jpg,dataset_3\5879.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7279.jpg,dataset_3\7279.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4324.jpg,dataset_3\4324.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6632.jpg,dataset_3\6632.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7265.jpg,dataset_3\7265.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7950.jpg,dataset_3\7950.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5917.jpg,dataset_3\5917.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5454.jpg,dataset_3\5454.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3209.jpg,dataset_3\3209.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4564.jpg,dataset_3\4564.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3905.jpg,dataset_3\3905.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1166.jpg,dataset_3\1166.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9104.jpg,dataset_3\9104.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1495.jpg,dataset_3\1495.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6606.jpg,dataset_3\6606.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0637.jpg,dataset_3\0637.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0367.jpg,dataset_3\0367.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7248.jpg,dataset_3\7248.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2897.jpg,dataset_3\2897.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4623.jpg,dataset_3\4623.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2146.jpg,dataset_3\2146.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2226.jpg,dataset_3\2226.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3839.jpg,dataset_3\3839.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4761.jpg,dataset_3\4761.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2760.jpg,dataset_3\2760.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8874.jpg,dataset_3\8874.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2723.jpg,dataset_3\2723.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4922.jpg,dataset_3\4922.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7962.jpg,dataset_3\7962.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8470.jpg,dataset_3\8470.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6913.jpg,dataset_3\6913.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1170.jpg,dataset_3\1170.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8222.jpg,dataset_3\8222.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8438.jpg,dataset_3\8438.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0163.jpg,dataset_3\0163.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9355.jpg,dataset_3\9355.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5082.jpg,dataset_3\5082.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0968.jpg,dataset_3\0968.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7664.jpg,dataset_3\7664.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8755.jpg,dataset_3\8755.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9970.jpg,dataset_3\9970.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2756.jpg,dataset_3\2756.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4041.jpg,dataset_3\4041.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1253.jpg,dataset_3\1253.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5694.jpg,dataset_3\5694.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8478.jpg,dataset_3\8478.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0059.jpg,dataset_3\0059.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5556.jpg,dataset_3\5556.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6618.jpg,dataset_3\6618.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9963.jpg,dataset_3\9963.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0358.jpg,dataset_3\0358.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4379.jpg,dataset_3\4379.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9862.jpg,dataset_3\9862.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1263.jpg,dataset_3\1263.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1940.jpg,dataset_3\1940.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1784.jpg,dataset_3\1784.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4058.jpg,dataset_3\4058.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3639.jpg,dataset_3\3639.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0726.jpg,dataset_3\0726.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9742.jpg,dataset_3\9742.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5303.jpg,dataset_3\5303.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0435.jpg,dataset_3\0435.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0392.jpg,dataset_3\0392.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5144.jpg,dataset_3\5144.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4578.jpg,dataset_3\4578.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6110.jpg,dataset_3\6110.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2935.jpg,dataset_3\2935.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\7099.jpg,dataset_3\7099.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5467.jpg,dataset_3\5467.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9844.jpg,dataset_3\9844.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2045.jpg,dataset_3\2045.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6729.jpg,dataset_3\6729.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\6933.jpg,dataset_3\6933.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9811.jpg,dataset_3\9811.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5587.jpg,dataset_3\5587.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4639.jpg,dataset_3\4639.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1024.jpg,dataset_3\1024.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2769.jpg,dataset_3\2769.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2791.jpg,dataset_3\2791.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0890.jpg,dataset_3\0890.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4739.jpg,dataset_3\4739.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9748.jpg,dataset_3\9748.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1088.jpg,dataset_3\1088.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3385.jpg,dataset_3\3385.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\8120.jpg,dataset_3\8120.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\2028.jpg,dataset_3\2028.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4057.jpg,dataset_3\4057.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3367.jpg,dataset_3\3367.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\3477.jpg,dataset_3\3477.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1112.jpg,dataset_3\1112.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4791.jpg,dataset_3\4791.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1208.jpg,dataset_3\1208.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\9317.jpg,dataset_3\9317.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5067.jpg,dataset_3\5067.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\0805.jpg,dataset_3\0805.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\1232.jpg,dataset_3\1232.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\4085.jpg,dataset_3\4085.jpg,cat
C:\Users\furso\Desktop\pp-lab2\dataset_3\5725.jpg,dataset_3\5725.jpg,cat
